"date","y1","y2"
2016-06-30,0.883731637622736,1.76192361795953
2016-07-07,0.459542780643855,3.63728449846128
2016-07-14,0.712660705549464,2.57098603444775
2016-07-21,1.36936874657053,2.84172806698197
2016-07-28,2.89522829569903,0.716769437086461
2016-08-04,0.394043271173616,1.70241734781338
2016-08-11,2.69848430652423,2.58013907940536
2016-08-18,2.60955586643869,1.24596635218912
2016-08-25,3.49569702701098,-0.958896179649592
2016-09-01,2.26722778235019,1.37502197967389
2016-09-08,3.06208764981097,-1.02234181141128
2016-09-15,3.06081539198345,-0.0823514583815738
2016-09-22,2.33311719863132,1.89388170522874
2016-09-29,4.14512006903014,1.02254887540794
2016-10-06,4.13852923798911,1.33274231604601
2016-10-13,3.69818533278757,0.380137277028613
2016-10-20,4.58348076957518,-0.204686522773514
2016-10-27,3.5326492948407,-1.18623322502363
2016-11-03,1.65408490584284,1.16545009615386
2016-11-10,2.29323169968542,-0.544977837122618
2016-11-17,1.55746344430471,-1.46347555742489
2016-11-24,2.20460943192344,-0.0361985117753219
2016-12-01,1.93466730021297,0.0263100559057099
2016-12-08,2.45613202456082,0.708215695864241
2016-12-15,1.34503070395121,-1.92135975304897
2016-12-22,2.23998748119042,-1.83084435369684
2016-12-29,1.23867918905934,-1.96764461293903
2017-01-05,3.45848741624854,-2.02757106909814
2017-01-12,2.19390194881269,-2.10737108069507
2017-01-19,2.16293218791732,-2.11295227416175
2017-01-26,1.40366076404407,-0.439156864884927
2017-02-02,2.46117016325336,-2.62893596879146
2017-02-09,-0.102724367098975,-2.35634750167286
2017-02-16,-0.178378371289356,-1.33852805036291
2017-02-23,1.46380265509847,-0.875117157455839
2017-03-02,-0.871144452826908,-2.76670378689246
2017-03-09,-0.678240719926483,-2.4832982590672
2017-03-16,-1.11075492230466,-1.41826304435409
2017-03-23,-1.2799572743465,-0.877088873340212
2017-03-30,-1.47431657251528,-2.08558719109889
2017-04-06,-0.927814172259554,-3.19104223590601
2017-04-13,-1.81609110381638,0.0338812648147977
2017-04-20,-2.34990450232967,-0.142531886004247
2017-04-27,-0.693074061649904,-2.17919445602019
2017-05-04,-2.42848063871708,-1.4147410062641
2017-05-11,-2.55561319227009,-2.98046190813565
2017-05-18,-2.6216249040685,-0.513968202391215
2017-05-25,-1.93634087804632,0.673609837457755
2017-06-01,-2.8314393080071,-2.42443473749606
2017-06-08,-2.88490274843129,-1.40958144098164
2017-06-15,-3.59821745197998,-1.10960001978217
2017-06-22,-3.2895211021807,-0.984656985077586
2017-06-29,-2.9328458671371,-2.16977042234729
2017-07-06,-3.5885219040138,0.53248325085434
2017-07-13,-2.45357121453139,-1.33249649846343
2017-07-20,-4.46782316947078,0.340678633292974
2017-07-27,-2.5864062496277,1.12245349288229
2017-08-03,-4.35252101225413,0.491327137998233
2017-08-10,-3.02026940960397,1.73671584802546
2017-08-17,-3.13159367005716,0.968212589712306
2017-08-24,-3.12104637836197,0.488469042876647
2017-08-31,-2.37405232175426,1.91666824631092
2017-09-07,-4.06335689993905,0.961685460118981
2017-09-14,-0.78908148298177,3.28348465033206
2017-09-21,-3.43342450032619,1.59730036329762
2017-09-28,-2.02228225157869,2.56165380269351
2017-10-05,-2.45396500377237,1.9952139079778
2017-10-12,-1.85870867826052,-1.14942539719911
2017-10-19,1.21725517682238,0.547959263262636
2017-10-26,-0.6083947787146,1.53190119102921
2017-11-02,-1.66355109564509,2.22092754104401
2017-11-09,-1.76665240566875,-0.344489212768666
2017-11-16,0.576233972522826,2.95993054097101
2017-11-23,0.358690732496125,1.37969814344401
2017-11-30,0.307722023864005,1.20312617181111
2017-12-07,-0.0594507786477301,0.358459602047373
2017-12-14,-0.379570633074412,0.404729463720309
2017-12-21,0.262852602113841,1.84638284078819
2017-12-28,2.55878065382021,2.21820821576687
2018-01-04,1.14718536931736,-0.482322885323669
2018-01-11,0.581237947615839,0.506511485904224
2018-01-18,4.01828809668262,1.93128992240116
2018-01-25,2.74225592127932,0.817271746626364
2018-02-01,2.23030449676794,3.30149799527957
2018-02-08,3.66179681432117,2.23967433337857
2018-02-15,3.6057159341423,1.44020548962153
2018-02-22,2.1968281404854,0.694407009021064
2018-03-01,5.09906657495794,0.808829553912259
2018-03-08,2.69440205754297,-0.340229852696387
2018-03-15,1.56057275695116,0.827318794459564
2018-03-22,2.85522781579991,1.51173365169214
2018-03-29,3.20054464680396,0.94694508335394
2018-04-05,5.27322922899374,-1.11676984817052
2018-04-12,3.02235934111803,-2.08729993525519
2018-04-19,3.30426738238765,-0.739668627268136
2018-04-26,2.68072196852424,-0.346264719474368
2018-05-03,2.31500634273119,0.41225701906457
2018-05-10,2.48670813454366,-2.40230065874388
2018-05-17,3.16369626785686,-0.856608580162275
2018-05-24,4.2891462388225,-1.11617359752
2018-05-31,3.06350532558409,-0.274868048911256
2018-06-07,3.05185543860212,-1.60551143044545
2018-06-14,0.407437199988728,-2.03253862179034
2018-06-21,2.40589807358076,-2.90786292463577
2018-06-28,1.41512807319938,-2.35184308660453
2018-07-05,-0.50728562329425,-2.25696687245645
2018-07-12,1.23896973551081,0.408670690937001
2018-07-19,0.312105371608504,0.471319332771045
2018-07-26,1.68503541148634,-2.16129626335281
2018-08-02,-0.797602416161472,-3.04355704305286
2018-08-09,-0.713478112999754,-3.9639994366091
2018-08-16,-1.45912158422744,-1.45350836231347
2018-08-23,-0.95609804417048,-3.02197126061327
2018-08-30,-0.617463626731381,0.403682050459566
2018-09-06,-1.98450613154169,-2.70289239411882
2018-09-13,-0.646821304813804,-1.62963370524699
2018-09-20,-2.89928293318036,2.15836303443292
2018-09-27,-2.9412482457859,-2.66033257935209
2018-10-04,-0.640801001942061,-1.13240990855225
2018-10-11,-3.2717998178083,-2.42525692166904
2018-10-18,-2.00204143909907,-0.839785429512377
2018-10-25,-2.93611002854602,-1.92139543743423
2018-11-01,-2.26860822871182,-0.824118488755535
2018-11-08,-1.09320277299902,-1.04521579891362
2018-11-15,-1.27990868048034,-1.77323067567717
2018-11-22,-3.26158491498365,-0.416170969141437
2018-11-29,-5.25939840456786,0.729680584163018
2018-12-06,-0.498985725200168,1.49943969361308
2018-12-13,-2.33090551650708,-1.29917885541419
2018-12-20,-2.43679928633046,-0.00853757253167578
2018-12-27,-2.95065178619288,1.56633655296082
2019-01-03,-2.36552880667005,-0.544344963914461
2019-01-10,-2.95809243298089,-1.79968199409175
2019-01-17,-2.27137419664017,-0.0532889243390624
2019-01-24,-2.97165844996213,0.0629367596388712
2019-01-31,-3.80280506728208,1.21795306091286
2019-02-07,-1.2887672277703,0.898750983217575
2019-02-14,-0.584793093396266,1.65681002055272
2019-02-21,-2.22635064082899,1.11570310145868
2019-02-28,-2.97043105473352,2.01409478461159
2019-03-07,-0.862306056016535,1.36429121125432
2019-03-14,-1.32603857526195,2.99850096855049
2019-03-21,-2.78228213365677,1.13640497041913
2019-03-28,-0.807258453790808,2.21650122013486
2019-04-04,-1.194301926237,1.07948828496823
2019-04-11,-0.655598894449529,2.19697692892132
2019-04-18,-1.21960971602128,1.95182825567262
2019-04-25,1.9921426382824,0.311506377049835
2019-05-02,0.108572196211624,1.83417461467862
2019-05-09,-0.918210539169453,3.12701899853771
2019-05-16,1.12724173450889,2.58286253773092
2019-05-23,1.42940206081466,1.98594082297042
2019-05-30,0.408342815722016,0.578595607593503
2019-06-06,-1.27665263409766,2.85585470961138
2019-06-13,1.17850022788988,1.66963208210133
2019-06-20,2.58335917208002,1.03123050936354
2019-06-27,2.13278461679176,3.00713449923808
2019-07-04,2.25850365792573,0.467976631618202
2019-07-11,3.06503651472572,1.40465379629645
2019-07-18,1.44760763658773,2.23897763439527
2019-07-25,3.84209400655185,1.40865107306716
2019-08-01,2.8318382501824,0.342899685918856
2019-08-08,3.61632420709915,0.0704082578577229
2019-08-15,3.99441126220317,0.679414576735535
2019-08-22,3.21417048521514,0.67092303109922
2019-08-29,2.12125098834495,0.00810044981812778
2019-09-05,4.15100822874738,1.14006734694593
2019-09-12,0.954864474516605,-0.410828702598055
2019-09-19,2.35635822269109,-1.20947175036743
2019-09-26,2.57111205719947,-0.132433092820633
2019-10-03,2.56633491187327,-3.02739576129258
2019-10-10,3.63929848361648,-0.58366404638184
2019-10-17,2.62294284703052,-0.621811966109345
2019-10-24,2.74421557672734,-1.47888282642227
2019-10-31,2.10121769836449,-2.49753160331206
2019-11-07,1.74170363310306,-1.89201609965608
2019-11-14,2.48936681896858,-0.0532533685938965
2019-11-21,2.73182582287597,-2.44134062937177
2019-11-28,-1.03691359690714,-4.1122919302022
2019-12-05,1.70986036778372,-1.03851491297135
2019-12-12,1.27475391889942,-2.40918287250202
2019-12-19,0.231315156254314,-2.46239867763126
2019-12-26,1.35951275486555,-3.19673593322767
2020-01-02,-0.231704685431386,-2.01979933743826
2020-01-09,-0.378877992941387,-1.29776720861133
2020-01-16,0.511450241903817,-2.57413884875656
2020-01-23,1.12469846487778,-2.56700679711327
2020-01-30,-0.569642289810615,-0.823418653061387
2020-02-06,-1.50072024478511,-2.1137905407587
2020-02-13,-2.49887275951717,-1.95922629583128
2020-02-20,-1.86276713344812,-2.34544107036332
2020-02-27,-0.682722212339408,1.27257654889375
2020-03-05,-0.200677196848596,-0.518752269230412
2020-03-12,0.267493971825473,1.43875648320322
2020-03-19,-1.14886440180975,1.51923297444146
2020-03-26,2.19825720206355,0.379038419779046
2020-04-02,-0.431493885276883,1.83631250828968
2020-04-09,0.424376849684301,2.12306164376271
2020-04-16,-3.09417270789635,1.86641051443429
2020-04-23,-0.143458729254623,3.47513862499322
2020-04-30,-2.25974831131726,-0.348668664406524
2020-05-07,-0.0619579244102955,0.614879413774345
2020-05-14,-0.600834931949836,0.570951833215068
2020-05-21,-1.4025207081618,2.28319260404862
2020-05-28,0.354387849631631,3.86736770746918
2020-06-04,-1.62501009974453,4.12585705171985
2020-06-11,-1.4376548526209,3.09833105258619
2020-06-18,-1.77120056812656,3.64646626677621
2020-06-25,-1.33183426196052,2.77525520143242
2020-07-02,0.406810770037428,3.53494163777559
2020-07-09,0.0385335341954742,3.58051807667788
2020-07-16,0.770109056031193,2.57305130516279
2020-07-23,-0.449268122798131,3.16118527222612
2020-07-30,0.507661706192918,3.42975711816343
2020-08-06,0.579092631607221,5.05751435413841
2020-08-13,-0.875935849904772,2.71400242327212
2020-08-20,2.55438110847813,1.71161435320103
2020-08-27,1.14467312134631,4.65629262031338
2020-09-03,2.01708714499885,3.12058693971236
2020-09-10,2.45317293792499,3.53569793587314
2020-09-17,1.69756316647997,4.89764378072638
2020-09-24,1.69418458023303,3.23691373545168
