district,town,time,Y_N,Y_I,Y_obs,treated,tourism_spending,population,Region
Bandabou,Barber,49,21.881181229006632,23.843205471447835,21.881181229006632,False,318.68411173731187,2412,0
Bandabou,Barber,50,21.52697564628466,23.558756275359773,21.52697564628466,False,173.94178221021082,2412,0
Bandabou,Barber,51,22.110027404333856,24.066226745063247,22.110027404333856,False,487.83385110582344,2412,0
Bandabou,Barber,52,22.42415725299109,24.42809996612594,22.42415725299109,False,410.05312934444584,2412,0
Bandabou,Barber,53,23.03645199395835,24.759008962739152,23.03645199395835,False,475.7995766256756,2412,0
Bandabou,Barber,54,23.0029497251069,24.638504626652303,23.0029497251069,False,457.93094017105955,2412,0
Bandabou,Barber,55,22.96917796012403,25.372712003106244,22.96917796012403,False,339.1599915244341,2412,0
Bandabou,Barber,56,23.316044258397685,25.10169703240312,23.316044258397685,False,468.74969400924675,2412,0
Bandabou,Barber,57,22.235430974288683,23.984531449298405,22.235430974288683,False,135.3970008207678,2412,0
Bandabou,Barber,58,21.531811482688344,22.98683596727486,21.531811482688344,False,178.3931449676581,2412,0
Bandabou,Barber,59,21.15088021951386,22.989173102175123,21.15088021951386,False,118.09091556421522,2412,0
Bandabou,Barber,60,20.97357268194747,22.638727853996677,20.97357268194747,False,230.13213230530573,2412,0
Bandabou,Barber,61,20.666501881780665,23.082059681809067,20.666501881780665,False,255.4709158757928,2412,0
Bandabou,Barber,62,20.577354758546225,22.832917178593224,20.577354758546225,False,208.53961270955836,2412,0
Bandabou,Barber,63,21.64748567001979,23.473330004181058,21.64748567001979,False,431.4950036607717,2412,0
Bandabou,Barber,64,21.86582065350911,24.435862447700796,21.86582065350911,False,242.70133067743572,2412,0
Bandabou,Barber,65,21.763350771507746,24.011813950059736,21.763350771507746,False,212.3738038749523,2412,0
Bandabou,Barber,66,21.914331590992198,23.83212393640525,21.914331590992198,False,317.0784332632994,2412,0
Bandabou,Barber,67,21.786954733717284,23.15441030570785,21.786954733717284,False,156.36968998990505,2412,0
Bandabou,Barber,68,22.656781636696024,25.23656864388672,22.656781636696024,False,420.8787923016159,2412,0
Bandabou,Barber,69,22.532998699310255,24.18132857391363,22.532998699310255,False,129.82025747190832,2412,0
Bandabou,Barber,70,23.84349194262139,25.427077831439792,23.84349194262139,False,494.7547746402069,2412,0
Bandabou,Barber,71,24.9205754847102,27.179365494337592,24.9205754847102,False,408.89790771866296,2412,0
Bandabou,Barber,72,24.690954522545486,27.30840201463085,24.690954522545486,False,179.48627261366897,2412,0
Bandabou,Barber,73,24.63708538695613,26.987414288335806,24.63708538695613,False,102.20884684944096,2412,0
Bandabou,Barber,74,25.52731780594679,27.670030759538186,25.52731780594679,False,426.18457138193367,2412,0
Bandabou,Barber,75,26.63358562508874,28.784104823559016,26.63358562508874,False,382.74293753904686,2412,0
Bandabou,Barber,76,26.95993579319077,29.17591643741777,26.95993579319077,False,391.60286721639494,2412,0
Bandabou,Barber,77,27.91905049505315,30.111118572624523,27.91905049505315,False,408.5081386743783,2412,0
Bandabou,Barber,78,27.351191295202636,29.422354639103713,27.351191295202636,False,129.61786069363615,2412,0
Bandabou,Barber,79,27.032055758708772,29.058426758544837,27.032055758708772,False,243.38629141770903,2412,0
Bandabou,Barber,80,26.39484389208928,28.379002952761617,26.39484389208928,False,146.34762381005189,2412,0
Bandabou,Barber,81,26.968200029141407,28.777388230654275,26.968200029141407,False,445.2413703502374,2412,0
Bandabou,Barber,82,27.273211165689236,29.202178497844763,27.273211165689236,False,349.3192507310232,2412,0
Bandabou,Barber,83,27.06995125038671,28.641501241927774,27.06995125038671,False,232.35920994105967,2412,0
Bandabou,Barber,84,26.104822541953446,28.07993495263116,26.104822541953446,False,125.42334011440946,2412,0
Bandabou,Barber,85,25.66375154855112,27.413560956168794,25.66375154855112,False,224.3929286862649,2412,0
Bandabou,Barber,86,25.80691291998684,27.527618818488442,25.80691291998684,False,230.07332881069883,2412,0
Bandabou,Barber,87,26.477105314468464,28.52263255411046,26.477105314468464,False,391.84247133522564,2412,0
Bandabou,Barber,88,26.674070902449095,29.02635596155892,26.674070902449095,False,355.0229885420853,2412,0
Bandabou,Barber,89,27.172877776348557,29.405283443351156,27.172877776348557,False,454.88509703053063,2412,0
Bandabou,Barber,90,27.024117103858803,28.6266580598566,27.024117103858803,False,288.8859700647797,2412,0
Bandabou,Barber,91,26.432295251041605,28.18184220939903,26.432295251041605,False,147.83769837532068,2412,0
Bandabou,Barber,92,26.354731117243983,28.592819543405664,26.354731117243983,False,385.297914889198,2412,0
Bandabou,Barber,93,26.511551787385777,28.26290591021829,26.511551787385777,False,404.31401944675895,2412,0
Bandabou,Barber,94,25.98374271730118,27.926893024379673,25.98374271730118,False,324.5108790277985,2412,0
Bandabou,Barber,95,26.349895018836786,28.489101066211322,26.349895018836786,False,408.3868719818244,2412,0
Bandabou,Barber,96,26.36333325987006,28.11826664836605,26.36333325987006,False,297.5182385457563,2412,0
Bandabou,Barber,97,26.16273882252347,28.189407037637427,26.16273882252347,False,309.0931317527976,2412,0
Bandabou,Barber,98,26.35842901439308,28.020816601725727,26.35842901439308,False,271.0164073434198,2412,0
Bandabou,Barber,99,25.191735604916047,27.039542725583633,25.191735604916047,False,110.16765069763808,2412,0
Bandabou,Barber,100,24.093474211705463,26.174403962092214,24.093474211705463,False,143.15657079732176,2412,0
Bandabou,Barber,101,23.29844037716884,24.895288818379047,23.29844037716884,False,112.5716742746937,2412,0
Bandabou,Barber,102,23.64041929664918,25.751893732159086,23.64041929664918,False,354.56416450551217,2412,0
Bandabou,Barber,103,23.602511767377948,25.597541873848648,23.602511767377948,False,225.74239243053069,2412,0
Bandabou,Barber,104,23.322345785661376,25.462168800435684,23.322345785661376,False,303.42827646588114,2412,0
Bandabou,Barber,105,24.09189494032825,26.14856266618496,24.09189494032825,False,463.0265895704372,2412,0
Bandabou,Barber,106,23.527394597905925,25.872628436040923,23.527394597905925,False,199.71689165954996,2412,0
Bandabou,Barber,107,23.21733466364844,25.249026221737157,23.21733466364844,False,264.1531692142519,2412,0
Bandabou,Barber,108,23.708556442802006,25.59988337672922,23.708556442802006,False,402.22045541721945,2412,0
Bandabou,Barber,109,23.272454271687007,25.30340507076784,23.272454271687007,False,191.51926619664897,2412,0
Bandabou,Barber,110,22.024168873119326,24.161665614432835,22.024168873119326,False,130.7919639315172,2412,0
Bandabou,Barber,111,21.94097174326431,23.953337148789615,21.94097174326431,False,215.90058116550722,2412,0
Bandabou,Barber,112,21.66828131201203,23.678554173253286,21.66828131201203,False,164.48851490160177,2412,0
Bandabou,Barber,113,22.16976606841965,23.992107464220787,22.16976606841965,False,471.87906093702924,2412,0
Bandabou,Barber,114,22.801004679844155,24.633239086917836,22.801004679844155,False,423.2481518257668,2412,0
Bandabou,Barber,115,23.23084142383647,24.875872983101175,23.23084142383647,False,353.36150260416935,2412,0
Bandabou,Barber,116,24.01689594745708,26.459675210420304,24.01689594745708,False,448.58423607508706,2412,0
Bandabou,Barber,117,24.48608666623081,26.171292331693433,24.48608666623081,False,421.4688307596458,2412,0
Bandabou,Barber,118,23.954467767085312,25.779108752981934,23.954467767085312,False,174.62802355441434,2412,0
Bandabou,Barber,119,24.72077392366207,26.538960899000614,24.72077392366207,False,457.0235993959911,2412,0
Bandabou,Barber,120,25.238508713191994,27.464994323254167,25.238508713191994,False,315.7368967662603,2412,0
Bandabou,Barber,121,26.049984553375975,27.975339298931466,26.049984553375975,False,422.976062065625,2412,0
Bandabou,Barber,122,26.796824087573956,29.11260007022695,26.796824087573956,False,458.4365199693973,2412,0
Bandabou,Barber,123,26.95937291156171,28.788927297571586,26.95937291156171,False,227.20138998874555,2412,0
Bandabou,Barber,124,25.919039852158665,27.989647117602463,25.919039852158665,False,144.0207698110707,2412,0
Bandabou,Barber,125,26.123926310428573,27.91251840620191,26.123926310428573,False,191.17406501677667,2412,0
Bandabou,Barber,126,25.860815714415605,28.403705618182585,25.860815714415605,False,270.8431154505025,2412,0
Bandabou,Barber,127,26.513096688811448,28.212541737608607,26.513096688811448,False,427.20590636899726,2412,0
Bandabou,Barber,128,26.960472075541837,29.038880859986,26.960472075541837,False,444.2922333025374,2412,0
Bandabou,Barber,129,25.97143063567796,28.131825577663232,25.97143063567796,False,102.78085221247628,2412,0
Bandabou,Barber,130,26.426728547759577,28.53145196735115,26.426728547759577,False,304.2989210310263,2412,0
Bandabou,Barber,131,26.3134734845973,28.266581267177553,26.3134734845973,False,266.9644012595116,2412,0
Bandabou,Barber,132,26.103348033985316,28.070493279845962,26.103348033985316,False,188.8431241882921,2412,0
Bandabou,Barber,133,25.61618122356055,27.627268940259906,25.61618122356055,False,147.94614693347313,2412,0
Bandabou,Barber,134,25.57439677582788,27.53719381334644,25.57439677582788,False,235.0460685614512,2412,0
Bandabou,Barber,135,26.31172907265469,28.555665605637337,26.31172907265469,False,477.16388156500767,2412,0
Bandabou,Barber,136,25.633711008477896,28.193145596997283,25.633711008477896,False,229.2811728083021,2412,0
Bandabou,Barber,137,25.82176588784228,27.68067702012895,25.82176588784228,False,307.51624869734644,2412,0
Bandabou,Barber,138,25.891950233363684,27.545283328888235,25.891950233363684,False,381.2075835580711,2412,0
Bandabou,Barber,139,25.17466511319288,27.152322875017806,25.17466511319288,False,245.4518409517176,2412,0
Bandabou,Barber,140,25.750571781372667,28.40343928411809,25.750571781372667,False,488.7128330883843,2412,0
Bandabou,Barber,141,26.80099196228159,28.59759966511392,26.80099196228159,False,484.9789179768445,2412,0
Bandabou,Barber,142,26.53445898560144,28.949283276019898,26.53445898560144,False,200.71291833014567,2412,0
Bandabou,Barber,143,26.333493443446294,28.758082494953932,26.333493443446294,False,298.89940235695417,2412,0
Bandabou,Barber,144,25.800174349139155,27.660073382089216,25.800174349139155,False,220.35132392670786,2412,0
Bandabou,Barber,145,25.229355794911296,27.373352855583978,25.229355794911296,False,213.93619775098705,2412,0
Bandabou,Barber,146,24.891047332157207,27.303158581011193,24.891047332157207,False,114.75477894181311,2412,0
Bandabou,Barber,147,25.04204276787212,26.946093903452734,25.04204276787212,False,343.82573359195874,2412,0
Bandabou,Barber,148,25.065961119529366,27.01443942312426,25.065961119529366,False,301.07160929154463,2412,0
Bandabou,Barber,149,24.57556701578668,26.428356413359033,24.57556701578668,False,120.59150049999573,2412,0
Bandabou,Barber,150,24.262424918923298,26.005612384661603,24.262424918923298,False,211.45858569464457,2412,0
Bandabou,Barber,151,24.805291364360542,26.640973546361185,24.805291364360542,False,463.3063543866615,2412,0
Bandabou,Barber,152,24.244180762870315,25.9344284920206,24.244180762870315,False,195.82475626678897,2412,0
Bandabou,Barber,153,23.539301919768114,25.547927693409548,23.539301919768114,False,157.95794883648924,2412,0
Bandabou,Barber,154,23.35410064193436,25.15923740939702,23.35410064193436,False,295.78110411102523,2412,0
Bandabou,Barber,155,24.12132056059419,26.180486615536903,24.12132056059419,False,494.2601816442403,2412,0
Bandabou,Barber,156,23.52045446781613,25.126691616225617,23.52045446781613,False,196.82210860460015,2412,0
Bandabou,Lagún,1,12.53569489299586,14.737738350993366,12.53569489299586,False,249.81604753894499,321,0
Bandabou,Lagún,2,13.033195056851547,15.117808164981087,13.033195056851547,False,480.2857225639665,321,0
Bandabou,Lagún,3,13.69867869929591,15.768027854685133,13.69867869929591,False,392.797576724562,321,0
Bandabou,Lagún,4,13.980360431771208,16.30969824960525,13.980360431771208,False,339.46339367881467,321,0
Bandabou,Lagún,5,13.550164910633242,15.452273612626586,13.550164910633242,False,162.40745617697462,321,0
Bandabou,Lagún,6,13.217966875026546,15.359108912955882,13.217966875026546,False,162.39780813448107,321,0
Bandabou,Lagún,7,12.882972059643922,14.891644834611453,12.882972059643922,False,123.23344486727979,321,0
Bandabou,Lagún,8,13.456374797909907,15.497232765207832,13.456374797909907,False,446.47045830997405,321,0
Bandabou,Lagún,9,13.81031010791589,16.04281907372301,13.81031010791589,False,340.4460046972835,321,0
Bandabou,Lagún,10,14.113761626899855,16.19101305352691,14.113761626899855,False,383.2290311184182,321,0
Bandabou,Lagún,11,13.831081749489595,15.91296676750833,13.831081749489595,False,108.23379771832097,321,0
Bandabou,Lagún,12,14.461001707678234,16.62415036519008,14.461001707678234,False,487.96394086479773,321,0
Bandabou,Lagún,13,15.116941621101999,17.06142540614579,15.116941621101999,False,432.9770563201687,321,0
Bandabou,Lagún,14,14.915966149095652,16.78830648110611,14.915966149095652,False,184.93564427131048,321,0
Bandabou,Lagún,15,14.713597947718885,16.554662701841565,14.713597947718885,False,172.72998688284025,321,0
Bandabou,Lagún,16,14.846496051759035,16.547376011656596,14.846496051759035,False,173.36180394137352,321,0
Bandabou,Lagún,17,15.124462797625643,17.437250804892344,15.124462797625643,False,221.69689718381508,321,0
Bandabou,Lagún,18,15.621737002660883,17.45391813787363,15.621737002660883,False,309.9025726528952,321,0
Bandabou,Lagún,19,15.767343411389318,17.733686549191813,15.767343411389318,False,272.7780074568463,321,0
Bandabou,Lagún,20,15.894801423140635,17.85269288300553,15.894801423140635,False,216.49165607921677,321,0
Bandabou,Lagún,21,16.613957279646396,18.66071965442278,16.613957279646396,False,344.74115788895176,321,0
Bandabou,Lagún,22,16.56134441219195,18.685433475714877,16.56134441219195,False,155.79754426081672,321,0
Bandabou,Lagún,23,16.972653602626355,19.10354790009807,16.972653602626355,False,216.85785941408727,321,0
Bandabou,Lagún,24,17.113122421723386,19.024425311672296,17.113122421723386,False,246.5447373174767,321,0
Bandabou,Lagún,25,17.28876395376511,19.263341579207072,17.28876395376511,False,282.4279936868144,321,0
Bandabou,Lagún,26,17.743259047892202,19.786244804686714,17.743259047892202,False,414.07038455720544,321,0
Bandabou,Lagún,27,17.56091407020963,19.52308344475794,17.56091407020963,False,179.8695128633439,321,0
Bandabou,Lagún,28,17.701729718256964,19.946237390850644,17.701729718256964,False,305.69377536544465,321,0
Bandabou,Lagún,29,18.037821664867778,20.11250824410615,18.037821664867778,False,336.965827544817,321,0
Bandabou,Lagún,30,17.719480670316287,19.83126948523483,17.719480670316287,False,118.58016508799909,321,0
Bandabou,Lagún,31,17.743275475479148,19.84411225795199,17.743275475479148,False,343.01794076057536,321,0
Bandabou,Lagún,32,17.119598152571434,19.2981057280573,17.119598152571434,False,168.2096494749166,321,0
Bandabou,Lagún,33,16.287708850755234,18.315245654705958,16.287708850755234,False,126.0206371941118,321,0
Bandabou,Lagún,34,16.85747893796054,18.660206263017198,16.85747893796054,False,479.5542149013333,321,0
Bandabou,Lagún,35,17.17962769982455,19.240427799258523,17.17962769982455,False,486.25281322982374,321,0
Bandabou,Lagún,36,17.165765597236195,19.066681890219535,17.165765597236195,False,423.35893924658444,321,0
Bandabou,Lagún,37,16.983353622863927,18.902941024305708,16.983353622863927,False,221.84550766934828,321,0
Bandabou,Lagún,38,16.893097419866194,18.982294480944677,16.893097419866194,False,139.06884560255355,321,0
Bandabou,Lagún,39,17.087941207039194,19.27630749013688,17.087941207039194,False,373.69321060486277,321,0
Bandabou,Lagún,40,17.094537851531033,19.09777366080424,17.094537851531033,False,276.0609974958405,321,0
Bandabou,Lagún,41,16.594614828736862,18.64159417297822,16.594614828736862,False,148.81529393791152,321,0
Bandabou,Lagún,42,16.51610647235526,18.775045570814427,16.51610647235526,False,298.0707640445081,321,0
Bandabou,Lagún,43,16.075082322562245,18.11170543613813,16.075082322562245,False,113.75540844608736,321,0
Bandabou,Lagún,44,16.510429369514014,18.9061945942205,16.510429369514014,False,463.7281608315128,321,0
Bandabou,Lagún,45,16.29716154929249,18.383186265660594,16.29716154929249,False,203.51199264000678,321,0
Bandabou,Lagún,46,16.57759417203197,18.309748843277685,16.57759417203197,False,365.0089137415928,321,0
Bandabou,Lagún,47,16.28662139487389,18.401218908434302,16.28662139487389,False,224.6844304357644,321,0
Bandabou,Lagún,48,16.476914131155198,18.53489553289459,16.476914131155198,False,308.0272084711243,321,0
Bandabou,Lagún,49,16.47453274713355,18.670728542752638,16.47453274713355,False,318.68411173731187,321,0
Bandabou,Lagún,50,15.933222747647712,18.035626367558777,15.933222747647712,False,173.94178221021082,321,0
Bandabou,Lagún,51,16.50872028799788,18.487658513289563,16.50872028799788,False,487.83385110582344,321,0
Bandabou,Lagún,52,16.61685362199549,18.430614696912002,16.61685362199549,False,410.05312934444584,321,0
Bandabou,Lagún,53,17.061634022114372,19.029837630025806,17.061634022114372,False,475.7995766256756,321,0
Bandabou,Lagún,54,17.4506641275781,19.321283874908996,17.4506641275781,False,457.93094017105955,321,0
Bandabou,Lagún,55,17.65467572848086,19.566367128441485,17.65467572848086,False,339.1599915244341,321,0
Bandabou,Lagún,56,18.123496636653076,20.213030547686778,18.123496636653076,False,468.74969400924675,321,0
Bandabou,Lagún,57,17.510862373228896,19.764886442417357,17.510862373228896,False,135.3970008207678,321,0
Bandabou,Lagún,58,17.162585211464826,19.22262221821415,17.162585211464826,False,178.3931449676581,321,0
Bandabou,Lagún,59,16.740742630072027,18.558826190598907,16.740742630072027,False,118.09091556421522,321,0
Bandabou,Lagún,60,16.567107819106702,18.634740296687923,16.567107819106702,False,230.13213230530573,321,0
Bandabou,Lagún,61,16.44193905812515,18.623969347141482,16.44193905812515,False,255.4709158757928,321,0
Bandabou,Lagún,62,16.05902361157539,17.966264094924508,16.05902361157539,False,208.53961270955836,321,0
Bandabou,Lagún,63,16.4327179741547,18.412331427540416,16.4327179741547,False,431.4950036607717,321,0
Bandabou,Lagún,64,16.40019315431853,18.40242750663294,16.40019315431853,False,242.70133067743572,321,0
Bandabou,Lagún,65,16.253719163392514,18.134321279939442,16.253719163392514,False,212.3738038749523,321,0
Bandabou,Lagún,66,16.49462385968597,18.593239578938874,16.49462385968597,False,317.0784332632994,321,0
Bandabou,Lagún,67,16.303212031023882,18.284813529319084,16.303212031023882,False,156.36968998990505,321,0
Bandabou,Lagún,68,16.981160839959404,19.044979662101714,16.981160839959404,False,420.8787923016159,321,0
Bandabou,Lagún,69,16.72981645099796,18.594812099676815,16.72981645099796,False,129.82025747190832,321,0
Bandabou,Lagún,70,17.678928929546096,19.6123832454912,17.678928929546096,False,494.7547746402069,321,0
Bandabou,Lagún,71,18.309310494760275,20.41919836651769,18.309310494760275,False,408.89790771866296,321,0
Bandabou,Lagún,72,17.964015821264148,19.907300844943094,17.964015821264148,False,179.48627261366897,321,0
Bandabou,Lagún,73,17.56380321359694,19.82650708899134,17.56380321359694,False,102.20884684944096,321,0
Bandabou,Lagún,74,18.208520520867882,20.147728296042903,18.208520520867882,False,426.18457138193367,321,0
Bandabou,Lagún,75,18.4970091509026,20.531187948654964,18.4970091509026,False,382.74293753904686,321,0
Bandabou,Lagún,76,19.019427726064627,21.16129243592255,19.019427726064627,False,391.60286721639494,321,0
Bandabou,Lagún,77,19.67688766979451,21.461127406774523,19.67688766979451,False,408.5081386743783,321,0
Bandabou,Lagún,78,19.44061369611185,21.172761361851585,19.44061369611185,False,129.61786069363615,321,0
Bandabou,Lagún,79,19.312281279961905,21.080200089570308,19.312281279961905,False,243.38629141770903,321,0
Bandabou,Lagún,80,19.16706739456412,21.35913032439603,19.16706739456412,False,146.34762381005189,321,0
Bandabou,Lagún,81,19.66433824993265,21.580390184957015,19.66433824993265,False,445.2413703502374,321,0
Bandabou,Lagún,82,19.741974841902387,22.131125353591592,19.741974841902387,False,349.3192507310232,321,0
Bandabou,Lagún,83,19.38857674032978,21.302744005183982,19.38857674032978,False,232.35920994105967,321,0
Bandabou,Lagún,84,18.72742059006271,20.755494334932543,18.72742059006271,False,125.42334011440946,321,0
Bandabou,Lagún,85,18.33137693665209,20.565961036680893,18.33137693665209,False,224.3929286862649,321,0
Bandabou,Lagún,86,18.047801347619423,20.352966030565252,18.047801347619423,False,230.07332881069883,321,0
Bandabou,Lagún,87,18.245967402880495,20.5595610998968,18.245967402880495,False,391.84247133522564,321,0
Bandabou,Lagún,88,18.32533171300672,20.50914707859519,18.32533171300672,False,355.0229885420853,321,0
Bandabou,Lagún,89,18.77333207516802,20.929111360290122,18.77333207516802,False,454.88509703053063,321,0
Bandabou,Lagún,90,18.839450219922508,20.929584779322578,18.839450219922508,False,288.8859700647797,321,0
Bandabou,Lagún,91,18.441711414681727,20.560114860717434,18.441711414681727,False,147.83769837532068,321,0
Bandabou,Lagún,92,18.366457777462415,20.282612001745612,18.366457777462415,False,385.297914889198,321,0
Bandabou,Lagún,93,18.161854993835572,20.037391463597288,18.161854993835572,False,404.31401944675895,321,0
Bandabou,Lagún,94,18.26517129279124,20.264657973975346,18.26517129279124,False,324.5108790277985,321,0
Bandabou,Lagún,95,18.27304840092483,20.24716009999838,18.27304840092483,False,408.3868719818244,321,0
Bandabou,Lagún,96,18.165348311245197,20.096403750008037,18.165348311245197,False,297.5182385457563,321,0
Bandabou,Lagún,97,17.97875648924624,20.084690195439475,17.97875648924624,False,309.0931317527976,321,0
Bandabou,Lagún,98,17.614656693165813,19.759976689468395,17.614656693165813,False,271.0164073434198,321,0
Bandabou,Lagún,99,17.15743158627414,19.170879946310066,17.15743158627414,False,110.16765069763808,321,0
Bandabou,Lagún,100,16.814753612049284,19.039513891789824,16.814753612049284,False,143.15657079732176,321,0
Bandabou,Lagún,101,16.161049971776688,17.987377457112142,16.161049971776688,False,112.5716742746937,321,0
Bandabou,Lagún,102,15.898428245762592,17.868968978029088,15.898428245762592,False,354.56416450551217,321,0
Bandabou,Lagún,103,15.577520764889568,17.468478527869337,15.577520764889568,False,225.74239243053069,321,0
Bandabou,Lagún,104,15.63913013582278,17.35519460207062,15.63913013582278,False,303.42827646588114,321,0
Bandabou,Lagún,105,15.898312883118573,17.8857355865089,15.898312883118573,False,463.0265895704372,321,0
Bandabou,Lagún,106,15.649621578892903,17.631101479442613,15.649621578892903,False,199.71689165954996,321,0
Bandabou,Lagún,107,15.582772887647076,17.812997227595133,15.582772887647076,False,264.1531692142519,321,0
Bandabou,Lagún,108,15.998630299056206,18.094588691038908,15.998630299056206,False,402.22045541721945,321,0
Bandabou,Lagún,109,15.703279927961256,17.547481734682915,15.703279927961256,False,191.51926619664897,321,0
Bandabou,Lagún,110,15.055893172727759,17.337935730924947,15.055893172727759,False,130.7919639315172,321,0
Bandabou,Lagún,111,15.015058522302082,17.200800848971262,15.015058522302082,False,215.90058116550722,321,0
Bandabou,Lagún,112,14.641878839896933,16.730426913702978,14.641878839896933,False,164.48851490160177,321,0
Bandabou,Lagún,113,15.246366401365993,17.21191388492185,15.246366401365993,False,471.87906093702924,321,0
Bandabou,Lagún,114,15.604885355841171,17.458936495641986,15.604885355841171,False,423.2481518257668,321,0
Bandabou,Lagún,115,15.874568470794115,17.817948778116655,15.874568470794115,False,353.36150260416935,321,0
Bandabou,Lagún,116,16.389375518638232,18.5549947824823,16.389375518638232,False,448.58423607508706,321,0
Bandabou,Lagún,117,16.932861482569315,19.21954271549185,16.932861482569315,False,421.4688307596458,321,0
