,p_cig,loginc,pct15-24,pc_beer,smk_75,smk_80,smk_88,state_fips,poptotal,pop_annual,immigration_english_language,atkin_index,gini_coef,incshare_top001,incshare_top01,incshare_top05,incshare_top1,incshare_top5,incshare_top10,theil_index,region,budget_surplus,budget_surplus_gsp,budget_surplus_inc,disposable_personal_income1000s_annual,general_expenditure,general_expenditure_gsp,general_expenditure_inc,general_revenue,general_revenue_gsp,general_revenue_inc,gsp_q,pc_inc_ann,pc_inc_quar,personal_income1000s,personal_income1000s_b,real2_inc_quar,real2_pc_inc_quar,taxes,taxes_gsp,taxes_inc,total_debt_outstanding,total_debt_outstanding_gsp,total_debt_outstanding_inc,total_expenditure,total_expenditure_gsp,total_expenditure_inc,total_revenue,total_revenue_gsp,total_revenue_inc,gsptotal,x_sales_taxes,yrstatehd,mood,democrat,republican,death_penalty,cartheftrate,carthefttotal,murderrate,propcrimerate,propcrimetotal,raperate,rapetotal,robrate,vcrimetotal,education_corporal_punishment_ba,w_education_biblereading,w_education_moment_of_silence,gayrights_ban_sodomy,race_fair_employ_comm_post1964,environment_bottlebill,environment_state_nepas,bus_energy_consum,bus_energy_consum_pc,res_energy_price,co2emissions,gambling_lottery_adoption,guncontrol_opencarry,w_guncontrol_bc_privatesales,w_guncontrol_registration_requir,labor_prevailing_wage_laws,labor_right_to_work,labor_state_disability_insurance,regulation_motorcycle_helmets,regulation_boehmke_cogrowman
10,9.916982969,87.78888872,0.170582652,19.94000015,103.1999969,127.09999850000001,123.40000149999999,20,2417414.888888889,2418010.3333333335,0.0,0.20163311777777781,0.5197920188888889,1.6986486914444445,4.286988576333333,8.251720693000001,11.113894993111112,23.942557015555554,35.05551995222223,0.4445214277777778,3.0,95542.88888888889,2.269799358333333,0.2657829666666667,28499717.666666668,2800218.0,7.385993444444444,8.649067888888888,2895760.888888889,76.12973615888889,8.914851111111112,37864.555555555555,1.1953065062222223,13371.0,32385094.0,32385094.0,31422222.222222224,12.985566666666667,1753067.0,45.96449110222223,5.381955111111111,377781.0,1.0337335333333333,1.2137132444444445,3061803.5555555555,8.074949211666668,9.45553288888889,3373538.4444444445,8.850450888888888,10.361279444444444,37864.555555555555,3.2222222222222223,1861.0,41.71666632777778,30.45333202111111,37.500257067777774,0.0,236.35555555555553,5743.888888888889,5.033333333333333,4486.644444444444,108994.55555555556,29.61111111111111,720.3333333333334,2134.222222222222,8658.333333333334,0.0,0.0,1.0,1.0,1.0,0.0,0.0,149411.11111111112,61.766666666666666,8.29888888888889,65.88888888888889,0.3333333333333333,0.0,0.0,0.0,0.7777777777777778,1.0,0.0,0.0,0.0
11,9.695040385,71.48888991,0.17540008,18.94000015,173.1999969,215.3000031,223.0,21,3683390.6666666665,3683771.777777778,0.5555555555555556,0.19808582777777778,0.5051963488888888,1.873307016222222,4.661627875333333,8.901989618444443,11.945558124999998,24.733931435555558,37.29991913,0.40832406444444447,1.0,-8863.666666666666,-0.7407759622222221,-0.09552021111111113,35218494.44444445,4972542.111111111,10.276949444444444,12.581483333333333,4963678.444444444,102.0287153488889,12.485963333333334,48547.77777777778,1.347188366777778,10768.111111111111,39675357.666666664,39675357.666666664,38533333.333333336,10.453503777777778,2858586.888888889,58.71924209444444,7.185382333333333,3621129.3333333335,7.420148999999999,9.088678666666667,5459831.444444444,11.301164520000004,13.83423666666667,5748890.444444444,11.796476666666667,14.435105555555557,48547.77777777778,5.0,1792.0,39.572889115555554,50.09503195333334,27.552153314444443,0.0,208.7555555555556,7719.0,7.844444444444445,2954.688888888889,109290.11111111111,21.37777777777778,791.4444444444445,3179.1111111111113,11432.555555555555,0.0,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,161431.55555555556,43.83333333333334,9.09,104.44444444444444,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,9.747586568,90.0666665,0.18194892199999999,23.87999992,110.90000149999999,143.8000031,133.6000061,22,4342850.222222222,4344759.666666667,1.0,0.21286981555555556,0.5334553788888888,1.995301962,5.039166185777777,9.65978918988889,12.99338626777778,27.33938598666667,39.55890316333333,0.47646437999999997,1.0,54601.22222222222,0.7646122707777779,0.11982416666666669,43620118.11111111,6296519.777777778,8.048722666666666,12.850868888888888,6351121.0,81.25183614,12.970692222222223,77986.55555555556,1.4608079327777779,11228.333333333334,48825532.222222224,48825532.222222224,47577777.777777776,10.949179999999998,3247943.222222222,41.52011235666667,6.640554777777776,6938899.444444444,8.773697444444444,13.722232777777778,7197841.888888889,9.194261921999999,14.665935555555556,7284212.777777778,9.321192555555555,14.86935,77986.55555555556,3.4444444444444446,1812.0,42.39711125666666,53.84885025888889,22.315333365555556,0.0,375.5,16541.333333333332,13.422222222222222,4810.122222222222,211882.88888888888,40.2,1768.111111111111,8777.777777777777,30127.444444444445,0.0,0.0,2.0,1.0,0.1111111111111111,0.0,0.0,251470.22222222222,57.955555555555556,11.603333333333333,173.44444444444446,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.0,0.0,0.0
13,9.786902746,91.89999898,0.16571967,22.44000015,125.0,141.1999969,140.6999969,23,1157362.2222222222,1157606.6666666667,0.0,0.1864561388888889,0.4784669777777778,1.6122172077777774,4.042585055222222,7.781815158444445,10.576421738111112,21.974912855555555,33.45761341444445,0.3627317611111111,4.0,122876.55555555556,7.299747613666666,0.8117372111111111,12078144.444444444,1617152.6666666667,10.751038888888889,11.863542222222224,1740029.2222222222,114.810151,12.67528,15081.555555555555,1.495739076,11718.777777777777,13621028.777777778,13621028.777777778,13133333.333333334,11.326604444444445,958375.5555555555,62.77318615444445,6.93386011111111,1202308.6666666667,7.875234555555555,8.698126333333333,1845729.4444444445,12.318088532222223,13.589252222222221,2012216.3333333333,13.288370000000002,14.669508888888888,15081.555555555555,5.0,1820.0,42.04533343777777,31.618895554444446,31.525903106666664,1.0,182.20000000000002,2108.6666666666665,2.433333333333333,3603.1,41664.22222222222,14.744444444444447,171.22222222222223,322.44444444444446,1919.4444444444443,1.0,0.0,0.8888888888888888,0.0,1.0,1.0,0.0,44274.11111111111,38.111111111111114,10.518888888888888,16.22222222222222,1.0,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111
14,9.938785023,96.28888872,0.172464155,23.12000008,94.09999847,117.6999969,111.5,27,4171014.0,4172019.4444444445,0.0,0.20249302111111112,0.5043899722222221,1.584352109,4.107378853777778,7.978998448888889,10.758652159333334,23.311061012222222,34.35930887888889,0.4448559766666666,3.0,471980.44444444444,6.40152608,0.772480111111111,50709702.11111111,6931518.111111111,9.954608111111112,11.920135555555554,7403498.555555556,105.94761486666668,12.692615555555555,69884.11111111111,1.770037108111111,13924.666666666666,58235225.222222224,58235225.222222224,56344444.44444445,13.494893333333332,4626408.0,66.06596756111111,7.915384333333334,3081317.777777778,4.4175526666666665,5.289476555555555,7553318.777777778,10.843818026666666,12.98464111111111,8605816.333333334,12.282061111111112,14.713776666666668,69884.11111111111,5.444444444444445,1858.0,42.09833314666666,37.175095963333334,29.821459135555553,1.0,265.73333333333335,11102.888888888889,2.2888888888888888,4122.122222222221,171894.66666666666,27.3,1141.111111111111,3896.3333333333335,10190.777777777777,0.0,0.0,0.0,1.0,1.0,0.0,1.0,170844.22222222222,40.93333333333333,8.705555555555556,67.55555555555556,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,9.546848297,88.92222214,0.18149115600000001,21.14000015,109.0,127.0,116.8000031,28,2568090.5555555555,2568612.777777778,0.2222222222222222,0.19851759222222223,0.5297322866666667,1.759841256777778,4.587658617111111,8.98040956988889,12.204527429999999,25.42905616777778,39.178374821111106,0.38986478777777783,1.0,57025.555555555555,1.8164978159999998,0.2147471777777778,21658433.888888888,3074116.0,10.889562222222223,12.945561111111111,3131141.5555555555,110.71211752222221,13.16031,28322.222222222223,1.2177289856666667,9269.0,23836001.333333332,23836001.333333332,23133333.333333332,9.001824111111112,1692282.888888889,59.720892587777776,7.097784666666666,1030469.1111111111,3.6075985555555556,4.2899125555555555,3410679.888888889,12.08315510222222,14.36377888888889,3730195.0,13.166628888888887,15.649328888888887,28322.222222222223,5.555555555555555,1817.0,45.57855605888889,50.566929036666664,24.980664864444442,0.0,159.2111111111111,4112.666666666667,11.399999999999999,3088.188888888889,79826.88888888889,27.36666666666666,708.5555555555555,1781.6666666666667,7587.777777777777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96684.88888888889,37.65555555555556,11.572222222222223,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16,9.877391073,84.46666675,0.166553891,23.88000069,127.40000149999999,142.1000061,135.6000061,29,4984331.111111111,4984917.333333333,0.0,0.20238243,0.50270567,1.7595327431111112,4.457850244333333,8.58553393711111,11.496016290444443,24.472436481111114,36.20280456555556,0.44397581555555554,3.0,83948.55555555556,1.0556777715555556,0.12009861111111114,56194495.11111111,5096876.111111111,6.943746333333333,7.929589666666666,5180824.666666667,70.49314032777778,8.049688111111111,72985.88888888889,1.036817014111111,12776.666666666666,63804897.0,63804897.0,61777777.777777776,12.38449888888889,3061355.3333333335,41.45337677,4.735899999999999,2801920.6666666665,3.6542201111111106,4.182388222222222,5528597.888888889,7.5495760177777775,8.620136666666667,6089318.555555556,8.282105888888887,9.457333222222221,72985.88888888889,3.8388888888888886,1821.0,41.71044413444444,37.13987058222222,28.427493948888888,0.0,382.6000000000001,19192.11111111111,8.88888888888889,4268.122222222222,213759.66666666666,28.677777777777774,1436.5555555555557,8844.777777777777,26281.666666666668,0.0,0.0,0.0,1.0,1.0,0.0,0.0,251208.66666666666,50.355555555555554,9.172222222222224,100.77777777777777,0.5555555555555556,0.0,0.8888888888888888,1.0,1.0,0.0,0.0,1.0,0.0
17,9.753027174,85.58888879999999,0.16537521,27.87999992,87.09999847,122.0,123.6999969,30,806918.2222222222,807146.2222222222,0.0,0.19107729777777777,0.5590274077777777,1.272812247111111,3.5034590031111112,7.1158710056666665,9.871017562222223,22.005390802222227,33.64151679222222,0.35064300111111113,2.0,79208.33333333333,7.533607541777777,0.8923311777777779,8252138.111111111,1170818.2222222222,10.910064444444444,12.609765555555555,1250026.5555555555,116.634257,13.502093333333335,10659.111111111111,1.547680047,11413.888888888889,9218933.888888888,9218933.888888888,8983668.111111112,11.130146666666668,566185.4444444445,52.887610541111115,6.127243222222223,731923.3333333334,6.694020666666666,7.614878555555555,1386365.888888889,12.915263812222221,14.925870000000003,1558891.3333333333,14.529801111111109,16.805757777777778,10659.111111111111,0.0,1889.0,40.286333294444454,37.65388404666666,31.280995333333333,0.0,256.0444444444445,2067.0,3.8666666666666663,4419.722222222223,35702.77777777778,19.055555555555557,154.0,218.0,1607.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54202.555555555555,66.97777777777779,7.513333333333334,20.666666666666668,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,9.850039482,89.48888906,0.16858667600000002,24.71999969,92.90000153,116.3000031,114.09999850000001,31,1577785.888888889,1578058.888888889,1.0,0.19245007888888888,0.5410936211111113,1.5399143563333335,3.916191392444444,7.643563376222222,10.287860234333333,22.01169925111111,32.67074987666667,0.3912712888888889,3.0,50745.333333333336,2.045403675777778,0.24348386666666666,17966374.444444444,1846973.2222222222,7.709444666666666,9.170722555555557,1897718.5555555555,79.13984934333332,9.414206555555555,23850.777777777777,1.2029290993333335,12748.222222222223,20113957.0,20113957.0,19500000.0,12.361401111111112,1026967.5555555555,42.95063358,5.112671777777778,767757.3333333334,3.010108888888889,3.5355418888888885,1917594.3333333333,8.008166048222224,9.526442111111109,2027904.888888889,8.450973666666666,10.05151888888889,23850.777777777777,3.5555555555555554,1867.0,41.24322255555555,31.975867179999998,39.79072362777778,0.0,179.1888888888889,2849.222222222222,3.177777777777778,3715.0333333333338,59116.11111111111,22.544444444444444,359.3333333333333,901.8888888888889,3723.6666666666665,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,102751.22222222222,65.12222222222222,8.024444444444445,30.22222222222222,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19,10.02443239,93.24444538,0.16291776300000002,37.0,141.8999939,177.6999969,205.1999969,32,931847.2222222222,932927.8888888889,0.0,0.21941509888888888,0.5227851177777779,3.593604167333333,7.168912781333333,11.706705623,14.788666407777779,27.008662753333333,37.24679395888889,0.5786243655555556,2.0,10922.0,0.6475873057777777,0.07972761111111111,12209829.666666666,1289156.0,7.473289333333333,9.280683666666667,1300078.0,75.3804796,9.360410444444446,17212.11111111111,1.3748666048888891,14629.111111111111,13802283.222222222,13802283.222222222,13311111.111111112,14.238004444444446,857918.6666666666,49.291046566666665,6.123164666666667,923667.7777777778,5.252178777777778,6.532815,1628983.3333333333,9.506724144666666,11.800763333333332,1873043.888888889,10.865119999999997,13.494393333333335,17212.11111111111,5.444444444444445,1864.0,38.34955554555555,35.217177512222214,33.27031918666667,0.0,548.1444444444445,5036.888888888889,12.944444444444445,6393.066666666667,58359.333333333336,62.933333333333344,581.2222222222222,3077.6666666666665,6887.444444444444,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47393.0,50.21111111111112,11.02888888888889,25.555555555555557,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
20,10.00636715,83.39999941,0.169238773,34.95999985,180.3999939,247.8000031,269.10000610000003,33,988735.5555555555,989140.0,0.0,0.19694540000000002,0.4783845088888889,1.7090506753333334,4.278553883333334,8.10708644588889,10.836018668333335,23.131825553333336,34.10283194666667,0.4542816388888889,4.0,11853.555555555555,-0.15957672077777801,-0.006210333333333302,12796369.111111112,1008692.8888888889,6.774997555555556,7.077349666666667,1020546.4444444445,67.59039857777778,7.071139333333333,15269.333333333334,1.0210110477777778,14464.555555555555,14465085.444444444,14465085.444444444,13877777.777777778,13.95374111111111,410540.77777777775,27.039886263333333,2.8305700000000003,1767124.7777777778,11.39869211111111,11.950942888888891,1191113.3333333333,8.06105974,8.414006555555556,1303666.5555555555,8.704139111111111,9.097585333333335,15269.333333333334,0.0,1788.0,40.00466622222222,27.310788232222226,34.49283294,0.0,223.96666666666667,2213.5555555555557,2.244444444444445,3480.4333333333325,34308.88888888889,20.288888888888888,202.77777777777777,280.0,1418.2222222222222,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,31088.11111111111,31.22222222222222,11.287777777777777,13.0,1.0,1.0,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.0
